            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2452494.500000000, A.D. 2002-Aug-08 00:00:00.0000,  1.910553382926862E+08, -1.244452906626012E+08, -7.508474396777131E+07,
2452499.500000000, A.D. 2002-Aug-13 00:00:00.0000,  2.003650844763056E+08, -1.171005910931815E+08, -7.907193321763611E+07,
2452504.500000000, A.D. 2002-Aug-18 00:00:00.0000,  2.093365691448411E+08, -1.095592390342293E+08, -8.292559902024239E+07,
2452509.500000000, A.D. 2002-Aug-23 00:00:00.0000,  2.179764464468295E+08, -1.018453157940865E+08, -8.664786971364833E+07,
2452514.500000000, A.D. 2002-Aug-28 00:00:00.0000,  2.262922499817916E+08, -9.398089959679270E+07, -9.024128282140467E+07,
2452519.500000000, A.D. 2002-Sep-02 00:00:00.0000,  2.342921611072558E+08, -8.598616277858435E+07, -9.370868786805436E+07,
2452524.500000000, A.D. 2002-Sep-07 00:00:00.0000,  2.419848139815045E+08, -7.787948382888508E+07, -9.705316385701017E+07,
2452529.500000000, A.D. 2002-Sep-12 00:00:00.0000,  2.493791335678383E+08, -6.967756745392752E+07, -1.002779500356869E+08,
2452534.500000000, A.D. 2002-Sep-17 00:00:00.0000,  2.564842026541207E+08, -6.139556750396883E+07, -1.033863884611728E+08,
2452539.500000000, A.D. 2002-Sep-22 00:00:00.0000,  2.633091540203288E+08, -5.304720898366510E+07, -1.063818768776481E+08,
2452544.500000000, A.D. 2002-Sep-27 00:00:00.0000,  2.698630841221600E+08, -4.464490647629391E+07, -1.092678304851063E+08,
2452549.500000000, A.D. 2002-Oct-02 00:00:00.0000,  2.761549849812363E+08, -3.619987718587524E+07, -1.120476512887989E+08,
2452554.500000000, A.D. 2002-Oct-07 00:00:00.0000,  2.821936913342686E+08, -2.772224747218398E+07, -1.147247038502285E+08,
2452559.500000000, A.D. 2002-Oct-12 00:00:00.0000,  2.879878404622612E+08, -1.922115225888585E+07, -1.173022963997230E+08,
2452564.500000000, A.D. 2002-Oct-17 00:00:00.0000,  2.935458424741316E+08, -1.070482706790311E+07, -1.197836664070032E+08,
2452569.500000000, A.D. 2002-Oct-22 00:00:00.0000,  2.988758591436822E+08, -2.180692700266905E+06, -1.221719698325366E+08,
2452574.500000000, A.D. 2002-Oct-27 00:00:00.0000,  3.039857896901757E+08,  6.344567232609585E+06, -1.244702733965937E+08,
2452579.500000000, A.D. 2002-Nov-01 00:00:00.0000,  3.088832621507073E+08,  1.486493560258353E+07, -1.266815493050812E+08,
2452584.500000000, A.D. 2002-Nov-06 00:00:00.0000,  3.135756292173517E+08,  2.337499748421448E+07, -1.288086719612247E+08,
2452589.500000000, A.D. 2002-Nov-11 00:00:00.0000,  3.180699676048498E+08,  3.186988186042217E+07, -1.308544162699567E+08,
2452594.500000000, A.D. 2002-Nov-16 00:00:00.0000,  3.223730801783856E+08,  4.034520885921403E+07, -1.328214572083832E+08,
2452599.500000000, A.D. 2002-Nov-21 00:00:00.0000,  3.264915002092694E+08,  4.879704206809478E+07, -1.347123703922911E+08,
2452604.500000000, A.D. 2002-Nov-26 00:00:00.0000,  3.304314972423880E+08,  5.722184548623304E+07, -1.365296334164910E+08,
2452609.500000000, A.D. 2002-Dec-01 00:00:00.0000,  3.341990841561289E+08,  6.561644469546391E+07, -1.382756277869921E+08,
2452614.500000000, A.D. 2002-Dec-06 00:00:00.0000,  3.378000250759276E+08,  7.397799185672566E+07, -1.399526412965955E+08,
2452619.500000000, A.D. 2002-Dec-11 00:00:00.0000,  3.412398438691049E+08,  8.230393416640574E+07, -1.415628707234462E+08,
2452624.500000000, A.D. 2002-Dec-16 00:00:00.0000,  3.445238330034889E+08,  9.059198543575856E+07, -1.431084247552533E+08,
2452629.500000000, A.D. 2002-Dec-21 00:00:00.0000,  3.476570625973394E+08,  9.884010048497567E+07, -1.445913270610395E+08,
2452634.500000000, A.D. 2002-Dec-26 00:00:00.0000,  3.506443895249339E+08,  1.070464520709016E+08, -1.460135194480303E+08,
2452639.500000000, A.D. 2002-Dec-31 00:00:00.0000,  3.534904664721158E+08,  1.152094100933469E+08, -1.473768650541472E+08,
2452644.500000000, A.D. 2003-Jan-05 00:00:00.0000,  3.561997508603070E+08,  1.233275228493827E+08, -1.486831515369848E+08,
2452649.500000000, A.D. 2003-Jan-10 00:00:00.0000,  3.587765135772431E+08,  1.313995001279907E+08, -1.499340942288185E+08,
2452654.500000000, A.D. 2003-Jan-15 00:00:00.0000,  3.612248474691993E+08,  1.394241979584574E+08, -1.511313392346682E+08,
2452659.500000000, A.D. 2003-Jan-20 00:00:00.0000,  3.635486755627479E+08,  1.474006048444191E+08, -1.522764664563982E+08,
2452664.500000000, A.D. 2003-Jan-25 00:00:00.0000,  3.657517589939510E+08,  1.553278293322186E+08, -1.533709925300944E+08,
2452669.500000000, A.D. 2003-Jan-30 00:00:00.0000,  3.678377046306726E+08,  1.632050887780008E+08, -1.544163736674148E+08,
2452674.500000000, A.D. 2003-Feb-04 00:00:00.0000,  3.698099723802754E+08,  1.710316991922866E+08, -1.554140083947206E+08,
2452679.500000000, A.D. 2003-Feb-09 00:00:00.0000,  3.716718821802424E+08,  1.788070660534272E+08, -1.563652401863154E+08,
2452684.500000000, A.D. 2003-Feb-14 00:00:00.0000,  3.734266206732753E+08,  1.865306759926250E+08, -1.572713599900540E+08,
2452689.500000000, A.D. 2003-Feb-19 00:00:00.0000,  3.750772475714615E+08,  1.942020892633379E+08, -1.581336086450627E+08,
2452694.500000000, A.D. 2003-Feb-24 00:00:00.0000,  3.766267017163646E+08,  2.018209329169698E+08, -1.589531791924634E+08,
2452699.500000000, A.D. 2003-Mar-01 00:00:00.0000,  3.780778068435928E+08,  2.093868946148787E+08, -1.597312190808780E+08,
2452704.500000000, A.D. 2003-Mar-06 00:00:00.0000,  3.794332770615973E+08,  2.168997170140187E+08, -1.604688322691653E+08,
2452709.500000000, A.D. 2003-Mar-11 00:00:00.0000,  3.806957220552814E+08,  2.243591926700242E+08, -1.611670812293362E+08,
2452714.500000000, A.D. 2003-Mar-16 00:00:00.0000,  3.818676520255314E+08,  2.317651594073621E+08, -1.618269888529596E+08,
2452719.500000000, A.D. 2003-Mar-21 00:00:00.0000,  3.829514823760690E+08,  2.391174961113595E+08, -1.624495402646195E+08,
2452724.500000000, A.D. 2003-Mar-26 00:00:00.0000,  3.839495381591374E+08,  2.464161189015225E+08, -1.630356845461430E+08,
2452729.500000000, A.D. 2003-Mar-31 00:00:00.0000,  3.848640582914573E+08,  2.536609776496281E+08, -1.635863363753708E+08,
2452734.500000000, A.D. 2003-Apr-05 00:00:00.0000,  3.856971995516096E+08,  2.608520528097076E+08, -1.641023775831771E+08,
2452739.500000000, A.D. 2003-Apr-10 00:00:00.0000,  3.864510403696113E+08,  2.679893525304755E+08, -1.645846586323759E+08,
2452744.500000000, A.D. 2003-Apr-15 00:00:00.0000,  3.871275844192975E+08,  2.750729100239509E+08, -1.650340000222600E+08,
2452749.500000000, A.D. 2003-Apr-20 00:00:00.0000,  3.877287640240534E+08,  2.821027811665819E+08, -1.654511936225879E+08,
2452754.500000000, A.D. 2003-Apr-25 00:00:00.0000,  3.882564433859441E+08,  2.890790423112494E+08, -1.658370039405991E+08,
2452759.500000000, A.D. 2003-Apr-30 00:00:00.0000,  3.887124216476552E+08,  2.960017882906425E+08, -1.661921693243794E+08,
2452764.500000000, A.D. 2003-May-05 00:00:00.0000,  3.890984357962133E+08,  3.028711305945069E+08, -1.665174031057965E+08,
2452769.500000000, A.D. 2003-May-10 00:00:00.0000,  3.894161634171016E+08,  3.096871957050284E+08, -1.668133946861490E+08,
2452774.500000000, A.D. 2003-May-15 00:00:00.0000,  3.896672253070011E+08,  3.164501235761098E+08, -1.670808105675520E+08,
2452779.500000000, A.D. 2003-May-20 00:00:00.0000,  3.898531879529777E+08,  3.231600662436566E+08, -1.673202953329443E+08,
2452784.500000000, A.D. 2003-May-25 00:00:00.0000,  3.899755658855246E+08,  3.298171865551867E+08, -1.675324725774546E+08,
2452789.500000000, A.D. 2003-May-30 00:00:00.0000,  3.900358239124636E+08,  3.364216570081712E+08, -1.677179457937162E+08,
2452794.500000000, A.D. 2003-Jun-04 00:00:00.0000,  3.900353792403078E+08,  3.429736586874953E+08, -1.678772992135775E+08,
2452799.500000000, A.D. 2003-Jun-09 00:00:00.0000,  3.899756034893064E+08,  3.494733802933224E+08, -1.680110986085144E+08,
2452804.500000000, A.D. 2003-Jun-14 00:00:00.0000,  3.898578246080189E+08,  3.559210172514606E+08, -1.681198920509241E+08,
2452809.500000000, A.D. 2003-Jun-19 00:00:00.0000,  3.896833286929333E+08,  3.623167708990937E+08, -1.682042106383750E+08,
2452814.500000000, A.D. 2003-Jun-24 00:00:00.0000,  3.894533617183328E+08,  3.686608477394092E+08, -1.682645691827880E+08,
2452819.500000000, A.D. 2003-Jun-29 00:00:00.0000,  3.891691311813437E+08,  3.749534587592340E+08, -1.683014668664327E+08,
2452824.500000000, A.D. 2003-Jul-04 00:00:00.0000,  3.888318076667713E+08,  3.811948188042893E+08, -1.683153878664885E+08,
2452829.500000000, A.D. 2003-Jul-09 00:00:00.0000,  3.884425263360040E+08,  3.873851460072174E+08, -1.683068019498116E+08,
2452834.500000000, A.D. 2003-Jul-14 00:00:00.0000,  3.880023883441163E+08,  3.935246612641222E+08, -1.682761650395512E+08,
2452839.500000000, A.D. 2003-Jul-19 00:00:00.0000,  3.875124621892417E+08,  3.996135877557093E+08, -1.682239197552417E+08,
2452844.500000000, A.D. 2003-Jul-24 00:00:00.0000,  3.869737849980295E+08,  4.056521505092722E+08, -1.681504959278322E+08,
2452849.500000000, A.D. 2003-Jul-29 00:00:00.0000,  3.863873637506481E+08,  4.116405759980562E+08, -1.680563110909511E+08,
2452854.500000000, A.D. 2003-Aug-03 00:00:00.0000,  3.857541764485571E+08,  4.175790917748743E+08, -1.679417709496278E+08,
2452859.500000000, A.D. 2003-Aug-08 00:00:00.0000,  3.850751732280988E+08,  4.234679261371498E+08, -1.678072698276408E+08,
2452864.500000000, A.D. 2003-Aug-13 00:00:00.0000,  3.843512774227856E+08,  4.293073078208042E+08, -1.676531910945998E+08,
2452869.500000000, A.D. 2003-Aug-18 00:00:00.0000,  3.835833865769973E+08,  4.350974657206312E+08, -1.674799075738054E+08,
2452874.500000000, A.D. 2003-Aug-23 00:00:00.0000,  3.827723734136331E+08,  4.408386286349942E+08, -1.672877819318738E+08,
2452879.500000000, A.D. 2003-Aug-28 00:00:00.0000,  3.819190867581230E+08,  4.465310250328758E+08, -1.670771670510566E+08,
2452884.500000000, A.D. 2003-Sep-02 00:00:00.0000,  3.810243524210596E+08,  4.521748828414696E+08, -1.668484063851353E+08,
2452889.500000000, A.D. 2003-Sep-07 00:00:00.0000,  3.800889740415819E+08,  4.577704292526649E+08, -1.666018342997248E+08,
2452894.500000000, A.D. 2003-Sep-12 00:00:00.0000,  3.791137338935275E+08,  4.633178905469143E+08, -1.663377763977741E+08,
2452899.500000000, A.D. 2003-Sep-17 00:00:00.0000,  3.780993936562639E+08,  4.688174919331102E+08, -1.660565498310161E+08,
2452904.500000000, A.D. 2003-Sep-22 00:00:00.0000,  3.770466951520105E+08,  4.742694574031957E+08, -1.657584635980827E+08,
2452909.500000000, A.D. 2003-Sep-27 00:00:00.0000,  3.759563610513782E+08,  4.796740096003148E+08, -1.654438188299511E+08,
2452914.500000000, A.D. 2003-Oct-02 00:00:00.0000,  3.748290955487000E+08,  4.850313696993510E+08, -1.651129090633176E+08,
2452919.500000000, A.D. 2003-Oct-07 00:00:00.0000,  3.736655850085792E+08,  4.903417572988429E+08, -1.647660205024521E+08,
2452924.500000000, A.D. 2003-Oct-12 00:00:00.0000,  3.724664985850542E+08,  4.956053903234580E+08, -1.644034322701090E+08,
2452929.500000000, A.D. 2003-Oct-17 00:00:00.0000,  3.712324888148081E+08,  5.008224849362550E+08, -1.640254166480815E+08,
2452934.500000000, A.D. 2003-Oct-22 00:00:00.0000,  3.699641921857520E+08,  5.059932554599276E+08, -1.636322393079093E+08,
2452939.500000000, A.D. 2003-Oct-27 00:00:00.0000,  3.686622296821689E+08,  5.111179143062574E+08, -1.632241595321867E+08,
2452944.500000000, A.D. 2003-Nov-01 00:00:00.0000,  3.673272073075259E+08,  5.161966719131020E+08, -1.628014304269012E+08,
2452949.500000000, A.D. 2003-Nov-06 00:00:00.0000,  3.659597165860115E+08,  5.212297366883114E+08, -1.623642991252197E+08,
2452954.500000000, A.D. 2003-Nov-11 00:00:00.0000,  3.645603350438068E+08,  5.262173149600204E+08, -1.619130069831212E+08,
2452959.500000000, A.D. 2003-Nov-16 00:00:00.0000,  3.631296266710395E+08,  5.311596109328058E+08, -1.614477897672543E+08,
2452964.500000000, A.D. 2003-Nov-21 00:00:00.0000,  3.616681423653272E+08,  5.360568266492401E+08, -1.609688778353798E+08,
2452969.500000000, A.D. 2003-Nov-26 00:00:00.0000,  3.601764203577592E+08,  5.409091619564103E+08, -1.604764963097403E+08,
2452974.500000000, A.D. 2003-Dec-01 00:00:00.0000,  3.586549866221253E+08,  5.457168144770116E+08, -1.599708652436837E+08,
2452979.500000000, A.D. 2003-Dec-06 00:00:00.0000,  3.571043552681587E+08,  5.504799795846604E+08, -1.594521997818524E+08,
2452984.500000000, A.D. 2003-Dec-11 00:00:00.0000,  3.555250289195275E+08,  5.551988503831034E+08, -1.589207103142383E+08,
2452989.500000000, A.D. 2003-Dec-16 00:00:00.0000,  3.539174990772783E+08,  5.598736176890349E+08, -1.583766026243951E+08,
2452994.500000000, A.D. 2003-Dec-21 00:00:00.0000,  3.522822464694158E+08,  5.645044700182528E+08, -1.578200780320844E+08,
2452999.500000000, A.D. 2003-Dec-26 00:00:00.0000,  3.506197413872781E+08,  5.690915935748621E+08, -1.572513335306133E+08,
2453004.500000000, A.D. 2003-Dec-31 00:00:00.0000,  3.489304440092894E+08,  5.736351722432356E+08, -1.566705619190818E+08,
2453009.500000000, A.D. 2004-Jan-05 00:00:00.0000,  3.472148047126040E+08,  5.781353875824940E+08, -1.560779519297440E+08,
2453014.500000000, A.D. 2004-Jan-10 00:00:00.0000,  3.454732643731802E+08,  5.825924188233669E+08, -1.554736883507195E+08,
2453019.500000000, A.D. 2004-Jan-15 00:00:00.0000,  3.437062546548592E+08,  5.870064428672740E+08, -1.548579521442919E+08,
2453024.500000000, A.D. 2004-Jan-20 00:00:00.0000,  3.419141982879808E+08,  5.913776342874085E+08, -1.542309205609858E+08,
2453029.500000000, A.D. 2004-Jan-25 00:00:00.0000,  3.400975093379840E+08,  5.957061653315988E+08, -1.535927672495855E+08,
2453034.500000000, A.D. 2004-Jan-30 00:00:00.0000,  3.382565934644169E+08,  5.999922059267579E+08, -1.529436623632542E+08,
2453039.500000000, A.D. 2004-Feb-04 00:00:00.0000,  3.363918481707498E+08,  6.042359236847566E+08, -1.522837726619047E+08,
2453044.500000000, A.D. 2004-Feb-09 00:00:00.0000,  3.345036630453674E+08,  6.084374839095671E+08, -1.516132616109700E+08,
2453049.500000000, A.D. 2004-Feb-14 00:00:00.0000,  3.325924199940933E+08,  6.125970496055487E+08, -1.509322894767162E+08,
2453054.500000000, A.D. 2004-Feb-19 00:00:00.0000,  3.306584934645790E+08,  6.167147814867642E+08, -1.502410134182360E+08,
2453059.500000000, A.D. 2004-Feb-24 00:00:00.0000,  3.287022506628809E+08,  6.207908379872296E+08, -1.495395875762599E+08,
2453064.500000000, A.D. 2004-Feb-29 00:00:00.0000,  3.267240517625375E+08,  6.248253752720270E+08, -1.488281631589220E+08,
2453069.500000000, A.D. 2004-Mar-05 00:00:00.0000,  3.247242501064540E+08,  6.288185472492098E+08, -1.481068885246095E+08,
2453074.500000000, A.D. 2004-Mar-10 00:00:00.0000,  3.227031924018997E+08,  6.327705055824531E+08, -1.473759092620315E+08,
2453079.500000000, A.D. 2004-Mar-15 00:00:00.0000,  3.206612189089169E+08,  6.366813997043883E+08, -1.466353682676268E+08,
2453084.500000000, A.D. 2004-Mar-20 00:00:00.0000,  3.185986636224439E+08,  6.405513768305677E+08, -1.458854058204346E+08,
2453089.500000000, A.D. 2004-Mar-25 00:00:00.0000,  3.165158544484341E+08,  6.443805819739662E+08, -1.451261596545282E+08,
2453094.500000000, A.D. 2004-Mar-30 00:00:00.0000,  3.144131133742011E+08,  6.481691579599053E+08, -1.443577650290902E+08,
2453099.500000000, A.D. 2004-Apr-04 00:00:00.0000,  3.122907566331797E+08,  6.519172454413368E+08, -1.435803547962058E+08,
2453104.500000000, A.D. 2004-Apr-09 00:00:00.0000,  3.101490948643224E+08,  6.556249829144951E+08, -1.427940594664842E+08,
2453109.500000000, A.D. 2004-Apr-14 00:00:00.0000,  3.079884332663882E+08,  6.592925067348788E+08, -1.419990072726049E+08,
2453114.500000000, A.D. 2004-Apr-19 00:00:00.0000,  3.058090717473406E+08,  6.629199511334962E+08, -1.411953242308694E+08,
2453119.500000000, A.D. 2004-Apr-24 00:00:00.0000,  3.036113050690370E+08,  6.665074482332990E+08, -1.403831342008224E+08,
2453124.500000000, A.D. 2004-Apr-29 00:00:00.0000,  3.013954229873794E+08,  6.700551280657554E+08, -1.395625589430115E+08,
2453129.500000000, A.D. 2004-May-04 00:00:00.0000,  2.991617103880968E+08,  6.735631185875278E+08, -1.387337181749549E+08,
2453134.500000000, A.D. 2004-May-09 00:00:00.0000,  2.969104474183182E+08,  6.770315456972191E+08, -1.378967296253825E+08,
2453139.500000000, A.D. 2004-May-14 00:00:00.0000,  2.946419096140993E+08,  6.804605332521614E+08, -1.370517090868169E+08,
2453144.500000000, A.D. 2004-May-19 00:00:00.0000,  2.923563680240508E+08,  6.838502030852153E+08, -1.361987704665557E+08,
2453149.500000000, A.D. 2004-May-24 00:00:00.0000,  2.900540893292165E+08,  6.872006750215596E+08, -1.353380258361153E+08,
2453154.500000000, A.D. 2004-May-29 00:00:00.0000,  2.877353359593357E+08,  6.905120668954438E+08, -1.344695854791924E+08,
2453159.500000000, A.D. 2004-Jun-03 00:00:00.0000,  2.854003662056283E+08,  6.937844945668898E+08, -1.335935579381996E+08,
2453164.500000000, A.D. 2004-Jun-08 00:00:00.0000,  2.830494343302256E+08,  6.970180719383273E+08, -1.327100500594297E+08,
2453169.500000000, A.D. 2004-Jun-13 00:00:00.0000,  2.806827906723807E+08,  7.002129109711607E+08, -1.318191670369032E+08,
2453174.500000000, A.D. 2004-Jun-18 00:00:00.0000,  2.783006817515937E+08,  7.033691217022465E+08, -1.309210124549528E+08,
2453179.500000000, A.D. 2004-Jun-23 00:00:00.0000,  2.759033503677737E+08,  7.064868122602440E+08, -1.300156883295857E+08,
2453184.500000000, A.D. 2004-Jun-28 00:00:00.0000,  2.734910356985241E+08,  7.095660888817865E+08, -1.291032951486527E+08,
2453189.500000000, A.D. 2004-Jul-03 00:00:00.0000,  2.710639733936137E+08,  7.126070559274698E+08, -1.281839319108601E+08,
2453194.500000000, A.D. 2004-Jul-08 00:00:00.0000,  2.686223956667464E+08,  7.156098158977109E+08, -1.272576961636860E+08,
2453199.500000000, A.D. 2004-Jul-13 00:00:00.0000,  2.661665313847545E+08,  7.185744694484718E+08, -1.263246840402482E+08,
2453204.500000000, A.D. 2004-Jul-18 00:00:00.0000,  2.636966061543222E+08,  7.215011154068259E+08, -1.253849902951593E+08,
2453209.500000000, A.D. 2004-Jul-23 00:00:00.0000,  2.612128424063197E+08,  7.243898507863398E+08, -1.244387083394000E+08,
2453214.500000000, A.D. 2004-Jul-28 00:00:00.0000,  2.587154594778275E+08,  7.272407708022672E+08, -1.234859302742457E+08,
2453219.500000000, A.D. 2004-Aug-02 00:00:00.0000,  2.562046736919295E+08,  7.300539688865446E+08, -1.225267469242766E+08,
2453224.500000000, A.D. 2004-Aug-07 00:00:00.0000,  2.536806984353541E+08,  7.328295367025919E+08, -1.215612478695072E+08,
2453229.500000000, A.D. 2004-Aug-12 00:00:00.0000,  2.511437442340389E+08,  7.355675641599133E+08, -1.205895214766653E+08,
2453234.500000000, A.D. 2004-Aug-17 00:00:00.0000,  2.485940188266954E+08,  7.382681394285028E+08, -1.196116549296550E+08,
2453239.500000000, A.D. 2004-Aug-22 00:00:00.0000,  2.460317272364442E+08,  7.409313489530463E+08, -1.186277342592285E+08,
2453244.500000000, A.D. 2004-Aug-27 00:00:00.0000,  2.434570718405946E+08,  7.435572774669255E+08, -1.176378443718993E+08,
2453249.500000000, A.D. 2004-Sep-01 00:00:00.0000,  2.408702524386332E+08,  7.461460080060176E+08, -1.166420690781223E+08,
2453254.500000000, A.D. 2004-Sep-06 00:00:00.0000,  2.382714663184940E+08,  7.486976219222980E+08, -1.156404911197690E+08,
2453259.500000000, A.D. 2004-Sep-11 00:00:00.0000,  2.356609083211814E+08,  7.512121988972442E+08, -1.146331921969243E+08,
2453264.500000000, A.D. 2004-Sep-16 00:00:00.0000,  2.330387709038206E+08,  7.536898169550253E+08, -1.136202529940306E+08,
2453269.500000000, A.D. 2004-Sep-21 00:00:00.0000,  2.304052442012014E+08,  7.561305524754333E+08, -1.126017532053913E+08,
2453274.500000000, A.D. 2004-Sep-26 00:00:00.0000,  2.277605160858348E+08,  7.585344802065070E+08, -1.115777715600393E+08,
2453279.500000000, A.D. 2004-Oct-01 00:00:00.0000,  2.251047722265343E+08,  7.609016732768687E+08, -1.105483858459890E+08,
2453284.500000000, A.D. 2004-Oct-06 00:00:00.0000,  2.224381961455791E+08,  7.632322032078028E+08, -1.095136729339037E+08,
2453289.500000000, A.D. 2004-Oct-11 00:00:00.0000,  2.197609692745176E+08,  7.655261399250857E+08, -1.084737088002027E+08,
2453294.500000000, A.D. 2004-Oct-16 00:00:00.0000,  2.170732710086546E+08,  7.677835517705512E+08, -1.074285685496219E+08,
2453299.500000000, A.D. 2004-Oct-21 00:00:00.0000,  2.143752787602578E+08,  7.700045055133969E+08, -1.063783264372496E+08,
2453304.500000000, A.D. 2004-Oct-26 00:00:00.0000,  2.116671680105227E+08,  7.721890663612409E+08, -1.053230558900538E+08,
2453309.500000000, A.D. 2004-Oct-31 00:00:00.0000,  2.089491123603416E+08,  7.743372979709417E+08, -1.042628295279227E+08,
2453314.500000000, A.D. 2004-Nov-05 00:00:00.0000,  2.062212835799241E+08,  7.764492624591926E+08, -1.031977191842384E+08,
2453319.500000000, A.D. 2004-Nov-10 00:00:00.0000,  2.034838516573192E+08,  7.785250204128946E+08, -1.021277959260000E+08,
2453324.500000000, A.D. 2004-Nov-15 00:00:00.0000,  2.007369848458836E+08,  7.805646308993055E+08, -1.010531300735123E+08,
2453329.500000000, A.D. 2004-Nov-20 00:00:00.0000,  1.979808497107395E+08,  7.825681514759660E+08, -9.997379121965641E+07,
2453334.500000000, A.D. 2004-Nov-25 00:00:00.0000,  1.952156111742609E+08,  7.845356382003920E+08, -9.888984824875122E+07,
2453339.500000000, A.D. 2004-Nov-30 00:00:00.0000,  1.924414325606191E+08,  7.864671456395301E+08, -9.780136935502169E+07,
2453344.500000000, A.D. 2004-Dec-05 00:00:00.0000,  1.896584756394233E+08,  7.883627268789787E+08, -9.670842206068599E+07,
2453349.500000000, A.D. 2004-Dec-10 00:00:00.0000,  1.868669006684899E+08,  7.902224335319752E+08, -9.561107323367628E+07,
2453354.500000000, A.D. 2004-Dec-15 00:00:00.0000,  1.840668664357904E+08,  7.920463157481396E+08, -9.450938910500652E+07,
2453359.500000000, A.D. 2004-Dec-20 00:00:00.0000,  1.812585303005911E+08,  7.938344222219315E+08, -9.340343528578907E+07,
2453364.500000000, A.D. 2004-Dec-25 00:00:00.0000,  1.784420482337893E+08,  7.955868002008018E+08, -9.229327678390515E+07,
2453369.500000000, A.D. 2004-Dec-30 00:00:00.0000,  1.756175748574438E+08,  7.973034954930812E+08, -9.117897802034330E+07,
2453374.500000000, A.D. 2005-Jan-04 00:00:00.0000,  1.727852634835455E+08,  7.989845524756217E+08, -9.006060284522730E+07,
2453379.500000000, A.D. 2005-Jan-09 00:00:00.0000,  1.699452661520663E+08,  8.006300141012120E+08, -8.893821455354843E+07,
2453384.500000000, A.D. 2005-Jan-14 00:00:00.0000,  1.670977336683162E+08,  8.022399219057418E+08, -8.781187590060866E+07,
2453389.500000000, A.D. 2005-Jan-19 00:00:00.0000,  1.642428156396274E+08,  8.038143160151186E+08, -8.668164911718431E+07,
2453394.500000000, A.D. 2005-Jan-24 00:00:00.0000,  1.613806605113885E+08,  8.053532351519347E+08, -8.554759592442086E+07,
2453399.500000000, A.D. 2005-Jan-29 00:00:00.0000,  1.585114156024525E+08,  8.068567166418931E+08, -8.440977754846781E+07,
2453404.500000000, A.D. 2005-Feb-03 00:00:00.0000,  1.556352271399397E+08,  8.083247964199899E+08, -8.326825473486379E+07,
2453409.500000000, A.D. 2005-Feb-08 00:00:00.0000,  1.527522402934622E+08,  8.097575090364599E+08, -8.212308776268131E+07,
2453414.500000000, A.D. 2005-Feb-13 00:00:00.0000,  1.498625992087891E+08,  8.111548876624839E+08, -8.097433645843932E+07,
2453419.500000000, A.D. 2005-Feb-18 00:00:00.0000,  1.469664470409769E+08,  8.125169640956614E+08, -7.982206020979390E+07,
2453424.500000000, A.D. 2005-Feb-23 00:00:00.0000,  1.440639259869801E+08,  8.138437687652466E+08, -7.866631797901306E+07,
